Name;Status;Kreis;Einwohner;Einwohner;Einwohner;Einwohner
;;;Schätzung;Schätzung;Zensus;Schätzung
;;;31.12.95;31.12.01;09.05.11;31.12.15
Esche;Gemeinde;Grafschaft Bentheim;536;549;576;556
Eschede;Gemeinde;Celle;6.404;6.469;6.154;5.926
Eschershausen;Stadt;Holzminden;4.299;4.081;3.532;3.649
Eschershausen;Gemeindefreies Gebiet;Holzminden;0;0;0;0
Esens;Stadt;Wittmund;6.561;6.775;7.271;7.284
Essel;Gemeinde;Heidekreis;889;1.079;1.062;1.100
Essen (Oldenburg);Gemeinde;Cloppenburg;8.055;8.267;8.259;8.676
Esterwegen;Gemeinde;Emsland;4.854;5.069;5.159;5.280
Estorf;Gemeinde;Nienburg (Weser);1.812;1.748;1.696;1.668
Estorf;Gemeinde;Stade;1.471;1.482;1.421;1.428
Eversmeer;Gemeinde;Wittmund;824;852;837;844
Evessen;Gemeinde;Wolfenbüttel;1.297;1.378;1.294;1.292
Eydelstedt;Gemeinde;Diepholz;1.933;1.947;1.790;1.759
Eyendorf;Gemeinde;Harburg;977;1.103;1.242;1.230
Eystrup;Gemeinde;Nienburg (Weser);3.106;3.290;3.413;3.251
Farven;Gemeinde;Rotenburg (Wümme);691;738;670;634
Faßberg;Gemeinde;Celle;6.813;7.128;6.317;6.142
Filsum;Gemeinde;Leer;1.937;2.088;2.100;2.089
Fintel;Gemeinde;Rotenburg (Wümme);2.653;2.988;2.874;2.885
Firrel;Gemeinde;Leer;729;796;804;816
Flöthe;Gemeinde;Wolfenbüttel;1.003;1.221;1.158;1.120
Frankenfeld;Gemeinde;Heidekreis;558;580;522;522
Fredenbeck;Gemeinde;Stade;5.045;5.758;5.850;6.072
Freden (Leine);Gemeinde;Hildesheim;5.813;5.499;4.885;4.727
Freiburg (Elbe);Flecken;Stade;2.178;2.038;1.934;1.872
Freistatt;Gemeinde;Diepholz;813;815;569;632
Frellstedt;Gemeinde;Helmstedt;1.005;915;833;833
Freren;Stadt;Emsland;5.007;5.100;5.025;5.002
Fresenburg;Gemeinde;Emsland;824;897;929;912
Friedeburg;Gemeinde;Wittmund;9.864;10.554;10.221;10.251
Friedland;Gemeinde;Göttingen;9.039;10.249;7.206;12.506
Friesoythe;Stadt;Cloppenburg;18.907;20.064;20.948;21.918
Fürstenau;Stadt;Osnabrück;9.930;9.946;9.199;9.410
Fürstenberg;Gemeinde;Holzminden;1.313;1.324;1.151;1.099
Ganderkesee;Gemeinde;Oldenburg;28.895;30.590;30.373;30.943
Gandesbergen;Gemeinde;Nienburg (Weser);438;497;490;478
Garbsen;Stadt;Region Hannover;62.681;63.271;59.499;60.590
Garlstorf;Gemeinde;Harburg;933;1.001;1.066;1.135
Garrel;Gemeinde;Cloppenburg;10.829;11.868;14.022;14.634
Garstedt;Gemeinde;Harburg;1.216;1.332;1.444;1.447
Gartow;Flecken;Lüchow-Dannenberg;1.414;1.455;1.357;1.397
Gartow;Gemeindefreies Gebiet;Lüchow-Dannenberg;0;0;0;0
Geeste;Gemeinde;Emsland;10.541;10.994;11.251;11.231
Geestland (Langen - Bad Bederkesa);Stadt;Cuxhaven;28.794;31.051;30.683;30.936
Gehrde;Gemeinde;Osnabrück;1.997;2.389;2.501;2.504
Gehrden;Stadt;Region Hannover;14.395;14.630;14.087;14.624
Georgsdorf;Gemeinde;Grafschaft Bentheim;1.208;1.295;1.302;1.251
Georgsmarienhütte;Stadt;Osnabrück;32.909;32.905;31.959;31.520
Gerdau;Gemeinde;Uelzen;1.694;1.628;1.510;1.449
Gersten;Gemeinde;Emsland;1.234;1.177;1.237;1.224
Getelo;Gemeinde;Grafschaft Bentheim;656;670;560;564
Gevensleben;Gemeinde;Helmstedt;820;773;685;638
Giebel;Gemeindefreies Gebiet;Gifhorn;0;0;0;0
Gieboldehausen;Flecken;Göttingen;4.072;4.134;4.119;4.132
Giesen;Gemeinde;Hildesheim;9.146;9.888;9.749;9.707
Gifhorn;Stadt;Gifhorn;43.526;42.740;41.152;41.905
Gilten;Gemeinde;Heidekreis;1.065;1.140;1.200;1.205
Glandorf;Gemeinde;Osnabrück;6.451;6.735;6.678;6.664
Gleichen;Gemeinde;Göttingen;9.020;9.487;9.222;8.984
Gnarrenburg;Gemeinde;Rotenburg (Wümme);9.116;9.444;9.318;9.238
Gödenstorf;Gemeinde;Harburg;848;936;922;968
Göhrde;Gemeinde;Lüchow-Dannenberg;728;720;630;611
Göhrde;Gemeindefreies Gebiet;Lüchow-Dannenberg;0;0;0;0
Goldenstedt;Gemeinde;Vechta;8.307;8.974;9.198;9.572
Gölenkamp;Gemeinde;Grafschaft Bentheim;674;633;616;592
Golmbach;Gemeinde;Holzminden;1.076;1.051;983;934
Gorleben;Gemeinde;Lüchow-Dannenberg;645;636;635;625
Goslar;Stadt;Goslar;57.629;55.646;51.591;50.782
Göttingen;Stadt;Göttingen;126.253;123.822;115.843;118.914
Grafhorst;Gemeinde;Helmstedt;999;1.020;1.009;1.019
Grasberg;Gemeinde;Osterholz;6.841;7.650;7.623;7.694
Grasleben;Gemeinde;Helmstedt;2.490;2.611;2.497;2.470
Grethem;Gemeinde;Heidekreis;638;672;671;646
Gronau (Leine);Stadt;Hildesheim;12.051;11.998;11.134;10.954
Groß Berßen;Gemeinde;Emsland;657;703;669;665
Großefehn;Gemeinde;Aurich;11.909;12.953;13.530;13.837
Großenkneten;Gemeinde;Oldenburg;12.184;13.371;13.575;15.208
Großenwörden;Gemeinde;Stade;471;478;463;454
Großheide;Gemeinde;Aurich;8.353;8.639;8.509;8.551
Groß Ippener;Gemeinde;Oldenburg;1.039;1.149;1.047;1.016
Groß Meckelsen;Gemeinde;Rotenburg (Wümme);486;521;482;466
