Name;Status;Kreis;Einwohner;Einwohner;Einwohner;Einwohner
;;;Schätzung;Schätzung;Zensus;Schätzung
;;;31.12.95;31.12.01;09.05.11;31.12.15
Gechingen;Gemeinde;Calw;3.774;3.951;3.626;3.755
Geisingen;Stadt;Tuttlingen;6.112;6.117;5.987;6.110
Geislingen;Stadt;Zollernalbkreis;5.922;6.151;5.968;5.910
Geislingen an der Steige;Große Kreisstadt;Göppingen;28.429;27.945;26.085;27.168
Gemmingen;Gemeinde;Heilbronn;4.702;4.989;4.937;5.080
Gemmrigheim;Gemeinde;Ludwigsburg;3.528;3.841;3.910;4.040
Gengenbach;Stadt;Ortenaukreis;10.603;10.975;10.544;10.941
Gerabronn;Stadt;Schwäbisch Hall;4.475;4.518;4.237;4.223
Gerlingen;Stadt;Ludwigsburg;17.943;18.591;18.626;19.450
Gernsbach;Stadt;Rastatt;14.630;14.588;13.738;14.085
Gerstetten;Gemeinde;Heidenheim;11.598;12.084;11.607;11.664
