Name;Status;Kreis;Einwohner
;;;Zensus
;;;09.05.11
Rennertshofen;Siedlung;Neuburg-Schrobenhausen;2.490
Rentweinsdorf;Siedlung;Haßberge;910
Repperndorf;Siedlung;Kitzingen;660
Rettenbach;Siedlung;Günzburg;1.010
Rettenbach;Siedlung;Traunstein;590
Rettenbach a. Auerberg;Siedlung;Ostallgäu;560
Rettenbach - Mainkofen;Siedlung;Deggendorf;1.300
Rettenberg;Siedlung;Oberallgäu;850
Rettersheim;Siedlung;Main-Spessart;520
Retzstadt;Siedlung;Main-Spessart;1.580
Reundorf;Siedlung;Bamberg;1.220
Reundorf;Siedlung;Lichtenfels;540
Reutern;Siedlung;Augsburg;600
Reuth b. Erbendorf;Siedlung;Tirschenreuth;510
Reutti;Siedlung;Neu-Ulm;1.490
Richelbach;Siedlung;Miltenberg;520
Richtheim;Siedlung;Neumarkt i.d. OPf.;690
Ried;Siedlung;Aichach-Friedberg;1.240
Ried;Siedlung;Bad Tölz-Wolfratshausen;500
Rieden;Siedlung;Amberg-Sulzbach;1.830
Rieden;Siedlung;Ostallgäu;510
Rieden;Siedlung;Würzburg;740
Rieden am Forggensee;Siedlung;Ostallgäu;900
Rieden an der Kötz;Siedlung;Günzburg;610
Riedenberg;Siedlung;Bad Kissingen;1.000
Riedenburg;Siedlung;Kelheim;2.590
Riedenheim;Siedlung;Würzburg;500
Rieder;Siedlung;Ostallgäu;570
Riederau;Siedlung;Landsberg am Lech;1.230
Riedering;Siedlung;Rosenheim;1.560
Riedheim;Siedlung;Günzburg;580
Riedlhütte;Siedlung;Freyung-Grafenau;1.640
Riedlingen;Siedlung;Donau-Ries;4.560
Riemerling;Siedlung;München;5.120
Rieneck;Siedlung;Main-Spessart;1.680
Rimbach;Siedlung;Cham;1.120
Rimpar;Siedlung;Würzburg;7.020
Rimsting;Siedlung;Rosenheim;2.340
Rinchnach;Siedlung;Regen;1.520
Ringelai;Siedlung;Freyung-Grafenau;1.020
Ringheim;Siedlung;Aschaffenburg;3.120
Rinnenthal;Siedlung;Aichach-Friedberg;780
Röbersdorf;Siedlung;Bamberg;770
Röckenhof;Siedlung;Erlangen-Höchstadt;690
Röckingen;Siedlung;Ansbach;580
Rockolding;Siedlung;Pfaffenhofen a.d. Ilm;730
Rödelmaier;Siedlung;Rhön-Grabfeld;930
Rödelsee;Siedlung;Kitzingen;1.170
Roden;Siedlung;Main-Spessart;510
Rodenbach;Siedlung;Main-Spessart;750
Rödental;Siedlung;Coburg;9.880
Roding;Siedlung;Cham;4.530
Röfingen;Siedlung;Günzburg;700
Rögen;Siedlung;Coburg Stadt;750
Rögling;Siedlung;Donau-Ries;640
Rohr;Siedlung;Roth;1.050
Rohrbach;Siedlung;Pfaffenhofen a.d. Ilm;3.870
Rohrdorf;Siedlung;Rosenheim;1.400
Rohrenfels;Siedlung;Neuburg-Schrobenhausen;750
Rohr i. NB;Siedlung;Kelheim;2.000
Röhrnbach;Siedlung;Freyung-Grafenau;1.520
Röllbach;Siedlung;Miltenberg;1.720
Rollhofen;Siedlung;Nürnberger Land;910
Rommelsried;Siedlung;Augsburg;580
Ronsberg;Siedlung;Ostallgäu;1.340
Rosenheim;Siedlung;Rosenheim Stadt;58.600
Röslau;Siedlung;Wunsiedel i. Fichtelgebirge;1.820
Rossach;Siedlung;Coburg;740
Roßbach;Siedlung;Rottal-Inn;740
Roßhaupten;Siedlung;Ostallgäu;1.860
Roßtal;Siedlung;Fürth;6.160
Roth;Siedlung;Roth;15.800
Roth;Siedlung;Neu-Ulm;1.220
Rothaurach;Siedlung;Roth;1.710
Röthenbach;Siedlung;Wunsiedel i. Fichtelgebirge;700
Röthenbach a.d. Pegnitz;Siedlung;Nürnberger Land;10.900
Röthenbach bei Altdorf;Siedlung;Nürnberger Land;960
Röthenbach bei Sankt Wolfgang;Siedlung;Roth;2.430
Rothenberg;Siedlung;Fürth;510
Rothenbuch;Siedlung;Aschaffenburg;1.700
Rothenburg ob der Tauber;Siedlung;Ansbach;10.200
Rothenfels;Siedlung;Main-Spessart;910
Rothenkirchen;Siedlung;Kronach;960
Röthlein;Siedlung;Schweinfurt;2.350
Rothwind;Siedlung;Kulmbach;570
Rott;Siedlung;Landsberg am Lech;1.320
Rottach-Egern;Siedlung;Miesbach;4.770
Rott a. Inn;Siedlung;Rosenheim;2.970
Rottau;Siedlung;Traunstein;970
Röttbach;Siedlung;Main-Spessart;580
Röttenbach;Siedlung;Erlangen-Höchstadt;4.500
Röttenbach;Siedlung;Roth;2.580
Rottenbauer;Siedlung;Würzburg Stadt;3.650
Rottenberg;Siedlung;Aschaffenburg;1.600
Rottenbuch;Siedlung;Weilheim-Schongau;840
Rottenburg a.d. Laaber;Siedlung;Landshut;3.930
Rottendorf;Siedlung;Würzburg;5.230
Rottershausen;Siedlung;Bad Kissingen;830
Rotthalmünster;Siedlung;Passau;3.180
Röttingen;Siedlung;Würzburg;1.450
Rötz;Siedlung;Cham;1.770
Rückersdorf;Siedlung;Nürnberger Land;4.380
Rück - Schippach;Siedlung;Miltenberg;1.540
Rudelzhausen;Siedlung;Freising;1.370
Rüdenau;Siedlung;Miltenberg;780
Rüdenhausen;Siedlung;Kitzingen;790
Ruderatshofen;Siedlung;Ostallgäu;650
Ruderting;Siedlung;Passau;2.370
Rugendorf;Siedlung;Kulmbach;630
Rügheim;Siedlung;Haßberge;620
Rügland;Siedlung;Ansbach;700
Ruhmannsfelden;Siedlung;Regen;1.520
Ruhpolding;Siedlung;Traunstein;4.590
Ruhstorf a.d. Rott;Siedlung;Passau;4.160
Rummelsberg;Siedlung;Nürnberger Land;900
Runding;Siedlung;Cham;1.130
Ruppertshütten;Siedlung;Main-Spessart;750
Saal a.d. Donau;Siedlung;Kelheim;3.410
Saal a.d. Saale;Siedlung;Rhön-Grabfeld;1.040
Saaldorf-Surheim;Siedlung;Berchtesgadener Land;1.170
Sachsen b. Ansbach;Siedlung;Ansbach;2.540
Sachsenkam;Siedlung;Bad Tölz-Wolfratshausen;1.220
Sackenbach;Siedlung;Main-Spessart;1.050
Sailauf;Siedlung;Aschaffenburg;2.630
Sainbach;Siedlung;Aichach-Friedberg;500
Salching;Siedlung;Straubing-Bogen;1.370
Salgen;Siedlung;Unterallgäu;730
Sallach;Siedlung;Straubing-Bogen;530
Salz;Siedlung;Rhön-Grabfeld;2.240
Salzweg;Siedlung;Passau;3.220
Sambach;Siedlung;Bamberg;600
Sand a. Main;Siedlung;Haßberge;3.080
Sandberg;Siedlung;Rhön-Grabfeld;840
Sandelzhausen;Siedlung;Kelheim;1.990
Sandersdorf;Siedlung;Eichstätt;770
Sandharlanden;Siedlung;Kelheim;980
Sandizell;Siedlung;Neuburg-Schrobenhausen;690
Sankt Englmar;Siedlung;Straubing-Bogen;860
Sankt Georgen;Siedlung;Traunstein;1.130
Sankt Johann;Siedlung;Kelheim;730
Sankt Wolfgang;Siedlung;Erding;1.550
Sarching;Siedlung;Regensburg;800
Sauerlach;Siedlung;München;4.840
Saulgrub;Siedlung;Garmisch-Partenkirchen;810
Schaftlach;Siedlung;Miesbach;1.520
Schäftlarn;Siedlung;München;4.740
Schaibing;Siedlung;Passau;1.140
Schalding links der Donau;Siedlung;Passau Stadt;800
Schalding rechts der Donau;Siedlung;Passau Stadt;990
Schambach;Siedlung;Weißenburg-Gunzenhausen;700
Schammelsdorf;Siedlung;Bamberg;800
Schauenstein;Siedlung;Hof;1.160
Schechen;Siedlung;Rosenheim;1.540
Scheidegg;Siedlung;Lindau (Bodensee);2.470
Scheinfeld;Siedlung;Neustadt a.d. Aisch-Bad Windsheim;2.870
Schelldorf;Siedlung;Eichstätt;600
Schermau;Siedlung;Dingolfing-Landau;620
Scherneck;Siedlung;Coburg;620
Schernfeld;Siedlung;Eichstätt;1.040
Scherstetten;Siedlung;Augsburg;570
Scheßlitz;Siedlung;Bamberg;2.400
Scheuerhof;Siedlung;Altötting;660
Scheuring;Siedlung;Landsberg am Lech;1.810
Scheyern;Siedlung;Pfaffenhofen a.d. Ilm;2.200
Schierling;Siedlung;Regensburg;4.710
Schießen;Siedlung;Neu-Ulm;900
Schillingsfürst;Siedlung;Ansbach;2.180
Schiltberg;Siedlung;Aichach-Friedberg;780
Schimborn;Siedlung;Aschaffenburg;1.570
Schirmitz;Siedlung;Neustadt a.d. Waldnaab;2.030
Schirnding;Siedlung;Wunsiedel i. Fichtelgebirge;1.180
Schlachters;Siedlung;Lindau (Bodensee);1.140
Schlaifhausen;Siedlung;Forchheim;540
Schlammersdorf - Trailsdorf;Siedlung;Forchheim;1.730
Schlegldorf;Siedlung;Bad Tölz-Wolfratshausen;850
Schlehdorf;Siedlung;Bad Tölz-Wolfratshausen;1.090
Schliersee;Siedlung;Miesbach;3.430
Schlingen;Siedlung;Unterallgäu;680
Schlüsselfeld;Siedlung;Bamberg;2.420
Schmatzhausen;Siedlung;Landshut;730
Schmeilsdorf - Schwarzach bei Kulmbach;Siedlung;Kulmbach;1.000
Schmidgaden;Siedlung;Schwandorf;1.440
Schmidham;Siedlung;Passau;590
Schmidmühlen;Siedlung;Amberg-Sulzbach;1.860
Schmiechen;Siedlung;Aichach-Friedberg;540
Schmölz;Siedlung;Kronach;940
Schnabelwaid;Siedlung;Bayreuth;800
Schnaitsee;Siedlung;Traunstein;1.180
Schnaittach;Siedlung;Nürnberger Land;5.420
Schnaittenbach;Siedlung;Amberg-Sulzbach;3.010
Schneckenlohe;Siedlung;Kronach;870
Schneeberg;Siedlung;Miltenberg;1.690
Schnelldorf;Siedlung;Ansbach;1.880
Schöffelding;Siedlung;Landsberg am Lech;680
Schöfweg;Siedlung;Freyung-Grafenau;520
Schollbrunn;Siedlung;Main-Spessart;890
Schöllkrippen;Siedlung;Aschaffenburg;3.510
Schöllnach;Siedlung;Deggendorf;3.410
Schönach;Siedlung;Regensburg;550
Schönau;Siedlung;Rottal-Inn;1.010
Schönau;Siedlung;Rosenheim;510
Schönau a.d. Brend;Siedlung;Rhön-Grabfeld;810
Schönau a. Königssee;Siedlung;Berchtesgadener Land;4.610
Schönberg;Siedlung;Freyung-Grafenau;2.340
Schönberg;Siedlung;Nürnberger Land;1.240
Schönbrunn;Siedlung;Dachau;820
Schönbrunn;Siedlung;Wunsiedel i. Fichtelgebirge;1.050
Schönbrunn i. Steigerwald;Siedlung;Bamberg;870
Schönderling;Siedlung;Bad Kissingen;550
Schondorf am Ammersee;Siedlung;Landsberg am Lech;3.730
Schondra;Siedlung;Bad Kissingen;720
Schongau;Siedlung;Weilheim-Schongau;11.500
Schöngeising;Siedlung;Fürstenfeldbruck;1.830
Schönhofen;Siedlung;Regensburg;940
Schönkirch;Siedlung;Tirschenreuth;530
Schönsee;Siedlung;Schwandorf;1.610
Schonstett;Siedlung;Rosenheim;790
Schönthal;Siedlung;Cham;630
Schonungen;Siedlung;Schweinfurt;2.820
Schönwald;Siedlung;Wunsiedel i. Fichtelgebirge;3.190
Schopfloch;Siedlung;Ansbach;2.320
Schorkendorf;Siedlung;Coburg;730
Schorndorf;Siedlung;Cham;1.150
Schraudenbach;Siedlung;Schweinfurt;730
Schrobenhausen;Siedlung;Neuburg-Schrobenhausen;13.100
Schwabach;Siedlung;Schwabach;31.400
Schwabbruck;Siedlung;Weilheim-Schongau;910
Schwabegg;Siedlung;Augsburg;750
Schwabelweis;Siedlung;Regensburg Stadt;1.730
Schwabhausen;Siedlung;Dachau;2.930
Schwabhausen bei Landsberg;Siedlung;Landsberg am Lech;1.010
Schwabmühlhausen;Siedlung;Augsburg;600
Schwabmünchen;Siedlung;Augsburg;11.600
Schwabniederhofen;Siedlung;Weilheim-Schongau;640
Schwabsoien;Siedlung;Weilheim-Schongau;860
Schwaig;Siedlung;Erding;1.140
Schwaig;Siedlung;Kelheim;1.030
Schwaig b. Nürnberg;Siedlung;Nürnberger Land;5.390
Schwaighausen;Siedlung;Unterallgäu;560
Schwand bei Nürnberg;Siedlung;Roth;3.630
Schwandorf;Siedlung;Schwandorf;20.100
Schwanfeld;Siedlung;Schweinfurt;1.870
Schwangau;Siedlung;Ostallgäu;2.580
Schwarzach;Siedlung;Straubing-Bogen;1.670
Schwarzenau;Siedlung;Kitzingen;640
Schwarzenbach;Siedlung;Neustadt a.d. Waldnaab;840
Schwarzenbach;Siedlung;Nürnberger Land;740
Schwarzenbach;Siedlung;Ostallgäu;1.080
Schwarzenbach a.d. Saale;Siedlung;Hof;5.170
Schwarzenbach a. Wald;Siedlung;Hof;2.160
Schwarzenbruck;Siedlung;Nürnberger Land;4.810
Schwarzenfeld;Siedlung;Schwandorf;5.350
Schwarzhofen;Siedlung;Schwandorf;580
Schwebenried;Siedlung;Main-Spessart;790
Schwebheim;Siedlung;Schweinfurt;3.900
Schweinfurt;Siedlung;Schweinfurt Stadt;52.000
Schweinspoint;Siedlung;Donau-Ries;700
Schweitenkirchen;Siedlung;Pfaffenhofen a.d. Ilm;1.450
Schwenningen;Siedlung;Dillingen a.d. Donau;850
Schwifting;Siedlung;Landsberg am Lech;880
Schwindegg;Siedlung;Mühldorf a. Inn;2.560
Schwörsheim;Siedlung;Donau-Ries;500
Schwürbitz;Siedlung;Lichtenfels;1.470
Seebach;Siedlung;Deggendorf;600
Seebruck;Siedlung;Traunstein;770
Seefeld;Siedlung;Starnberg;3.160
Seeg;Siedlung;Ostallgäu;1.840
Seehausen a. Staffelsee;Siedlung;Garmisch-Partenkirchen;1.970
Seeon;Siedlung;Traunstein;890
Seeshaupt;Siedlung;Weilheim-Schongau;2.510
Segnitz;Siedlung;Kitzingen;830
Seiboldsmühle;Siedlung;Roth;650
Seigendorf;Siedlung;Bamberg;760
Selb;Siedlung;Wunsiedel i. Fichtelgebirge;10.900
Selbitz;Siedlung;Hof;3.260
Selb-Plößberg;Siedlung;Wunsiedel i. Fichtelgebirge;880
Seligenporten;Siedlung;Neumarkt i.d. OPf.;1.430
Seltmans;Siedlung;Oberallgäu;700
Sendelbach;Siedlung;Main-Spessart;2.820
Senden;Siedlung;Neu-Ulm;18.100
Sengenthal;Siedlung;Neumarkt i.d. OPf.;780
Sennfeld;Siedlung;Schweinfurt;3.970
Seßlach;Siedlung;Coburg;1.120
Seubersdorf i.d. OPf.;Siedlung;Neumarkt i.d. OPf.;1.590
Seukendorf;Siedlung;Fürth;2.460
Seulbitz;Siedlung;Bayreuth Stadt;810
Seyboldsdorf;Siedlung;Landshut;750
Seybothenreuth;Siedlung;Bayreuth;960
Siebnach;Siedlung;Unterallgäu;550
Siegenburg;Siedlung;Kelheim;2.640
Siegsdorf;Siedlung;Traunstein;4.580
Sielenbach;Siedlung;Aichach-Friedberg;1.060
Sigmertshausen;Siedlung;Dachau;660
Simbach;Siedlung;Dingolfing-Landau;1.860
Simbach a. Inn;Siedlung;Rottal-Inn;7.960
Simmelsdorf;Siedlung;Nürnberger Land;560
Simmerberg;Siedlung;Lindau (Bodensee);1.140
Simonshofen;Siedlung;Nürnberger Land;650
Sindelsdorf;Siedlung;Weilheim-Schongau;950
Sindlbach;Siedlung;Neumarkt i.d. OPf.;760
Sinning;Siedlung;Neuburg-Schrobenhausen;680
Sinzing;Siedlung;Regensburg;3.030
Sittenbach;Siedlung;Dachau;600
Söchtenau;Siedlung;Rosenheim;590
Soden;Siedlung;Miltenberg;1.200
Solnhofen;Siedlung;Weißenburg-Gunzenhausen;1.620
Sommerach;Siedlung;Kitzingen;1.350
Sommerhausen;Siedlung;Würzburg;1.630
Sommerkahl;Siedlung;Aschaffenburg;880
Sömmersdorf;Siedlung;Schweinfurt;630
Sonderhofen;Siedlung;Würzburg;530
Sondermoning;Siedlung;Traunstein;570
Sondheim v.d. Rhön;Siedlung;Rhön-Grabfeld;580
Sonnefeld;Siedlung;Coburg;2.750
Sontheim;Siedlung;Unterallgäu;1.680
Sonthofen;Siedlung;Oberallgäu;18.600
Sorghof;Siedlung;Amberg-Sulzbach;800
Soyen;Siedlung;Rosenheim;990
Spalt;Siedlung;Roth;2.520
Spardorf;Siedlung;Erlangen-Höchstadt;1.890
Sparneck;Siedlung;Hof;1.380
Speichersdorf;Siedlung;Bayreuth;3.980
Speikern;Siedlung;Nürnberger Land;1.220
Spiegelau;Siedlung;Freyung-Grafenau;2.040
Staatsbad Brückenau;Siedlung;Bad Kissingen;600
Stadelschwarzach;Siedlung;Kitzingen;510
Stadtbergen;Siedlung;Augsburg;11.700
Stadtlauringen;Siedlung;Schweinfurt;1.480
Stadtprozelten;Siedlung;Miltenberg;1.100
Stadtschwarzach;Siedlung;Kitzingen;2.240
Stadtsteinach;Siedlung;Kulmbach;2.400
Staffelbach;Siedlung;Bamberg;820
Stallwang;Siedlung;Straubing-Bogen;650
Stammbach;Siedlung;Hof;1.640
Stammham;Siedlung;Altötting;640
Stammham;Siedlung;Eichstätt;2.770
Stammheim;Siedlung;Schweinfurt;800
Stamsried;Siedlung;Cham;1.280
Stangenroth;Siedlung;Bad Kissingen;1.020
Stanggaß;Siedlung;Berchtesgadener Land;1.210
Starnberg;Siedlung;Starnberg;19.500
Stätzling;Siedlung;Aichach-Friedberg;2.260
Staudach-Egerndach;Siedlung;Traunstein;850
Stauf;Siedlung;Neumarkt i.d. OPf.;780
Staufen;Siedlung;Dillingen a.d. Donau;760
Stegaurach;Siedlung;Bamberg;3.950
Stein;Siedlung;Fürth;12.600
Stein;Siedlung;Bad Tölz-Wolfratshausen;2.360
Steinach;Siedlung;Straubing-Bogen;1.870
Steinach an der Saale;Siedlung;Bad Kissingen;960
Steinach an der Steinach;Siedlung;Kronach;550
Stein an der Traun;Siedlung;Traunstein;670
Steinbach;Siedlung;Main-Spessart;830
Steinbach a. Wald;Siedlung;Kronach;1.080
Steinbach - Oberferrieden - Ezelsdorf;Siedlung;Nürnberger Land;3.400
Steinberg;Siedlung;Dingolfing-Landau;1.000
Steinberg;Siedlung;Kronach;1.050
Steinberg am See;Siedlung;Schwandorf;1.810
Steinburg;Siedlung;Straubing-Bogen;520
Steinekirch;Siedlung;Augsburg;500
Steinfeld;Siedlung;Main-Spessart;1.280
Steingaden;Siedlung;Weilheim-Schongau;1.420
Steinheim;Siedlung;Memmingen;2.740
Steinheim;Siedlung;Dillingen a.d. Donau;1.520
Steinheim;Siedlung;Neu-Ulm;690
Steinholz;Siedlung;Ostallgäu;600
Steinhöring;Siedlung;Ebersberg;2.170
Steinhöring;Siedlung;Altötting;1.110
Stein im Allgäu;Siedlung;Oberallgäu;1.340
Steinmark;Siedlung;Main-Spessart;500
Steinsberg;Siedlung;Regensburg;1.750
Steinsdorf;Siedlung;Eichstätt;600
Steinwiesen;Siedlung;Kronach;1.870
Stephanskirchen;Siedlung;Rosenheim;8.740
Stephansposching;Siedlung;Deggendorf;1.160
Steppach;Siedlung;Bamberg;870
Stettbach;Siedlung;Schweinfurt;620
Stetten;Siedlung;Unterallgäu;960
Stetten;Siedlung;Main-Spessart;1.000
Stettenhofen;Siedlung;Augsburg;2.430
Stettfeld;Siedlung;Haßberge;1.170
Stöckach;Siedlung;Forchheim;1.150
Stockdorf;Siedlung;Starnberg;3.450
Stockheim;Siedlung;Kronach;2.690
Stockheim;Siedlung;Rhön-Grabfeld;1.090
Stockheim;Siedlung;Unterallgäu;800
Stockstadt a. Main;Siedlung;Aschaffenburg;7.480
Stoffen;Siedlung;Landsberg am Lech;590
Stopfenheim;Siedlung;Weißenburg-Gunzenhausen;810
Störnstein;Siedlung;Neustadt a.d. Waldnaab;1.040
Stötten a. Auerberg;Siedlung;Ostallgäu;980
Stöttwang;Siedlung;Ostallgäu;650
Straas;Siedlung;Hof;650
Strahlfeld;Siedlung;Cham;540
Strahlungen;Siedlung;Rhön-Grabfeld;850
Stralsbach;Siedlung;Bad Kissingen;510
Straß;Siedlung;Neuburg-Schrobenhausen;740
Straß;Siedlung;Neu-Ulm;2.530
Straßberg;Siedlung;Augsburg;3.110
Straßbessenbach;Siedlung;Aschaffenburg;2.030
Straßgiech;Siedlung;Bamberg;1.080
Straßkirchen;Siedlung;Straubing-Bogen;2.510
Straßkirchen;Siedlung;Passau;1.840
Straßlach;Siedlung;München;1.380
Straubing;Siedlung;Straubing;42.600
Streit;Siedlung;Miltenberg;610
Streitberg;Siedlung;Forchheim;640
Strub;Siedlung;Berchtesgadener Land;1.310
Strullendorf;Siedlung;Bamberg;3.950
Stulln;Siedlung;Schwandorf;1.400
Sugenheim;Siedlung;Neustadt a.d. Aisch-Bad Windsheim;980
Sulzbach a. Main;Siedlung;Miltenberg;5.370
Sulzbach am Inn;Siedlung;Passau;540
Sulzbach an der Donau;Siedlung;Regensburg;560
Sulzbach-Rosenberg;Siedlung;Amberg-Sulzbach;16.400
Sulzberg;Siedlung;Oberallgäu;1.900
Sulzdorf;Siedlung;Würzburg;520
Sulzemoos;Siedlung;Dachau;770
Sulzfeld;Siedlung;Rhön-Grabfeld;1.090
Sulzfeld a. Main;Siedlung;Kitzingen;1.310
Sulzheim;Siedlung;Schweinfurt;810
Sulzkirchen;Siedlung;Neumarkt i.d. OPf.;570
Sulzthal;Siedlung;Bad Kissingen;860
Sünching;Siedlung;Regensburg;1.740
Surheim;Siedlung;Berchtesgadener Land;2.100
Syrgenstein;Siedlung;Dillingen a.d. Donau;1.460
Tabertshausen;Siedlung;Deggendorf;670
Tacherting;Siedlung;Traunstein;1.680
Taching a. See;Siedlung;Traunstein;610
Tagmersheim;Siedlung;Donau-Ries;730
Tandern;Siedlung;Dachau;1.010
Tann;Siedlung;Rottal-Inn;2.400
Tännesberg;Siedlung;Neustadt a.d. Waldnaab;1.000
Tapfheim;Siedlung;Donau-Ries;3.240
Tattenhausen;Siedlung;Rosenheim;650
Tauberfeld;Siedlung;Eichstätt;920
Tauberrettersheim;Siedlung;Würzburg;850
Taufkirchen;Siedlung;Mühldorf a. Inn;610
Taufkirchen;Siedlung;München;16.500
Taufkirchen;Siedlung;Rottal-Inn;620
Taufkirchen (Vils);Siedlung;Erding;5.330
Tauperlitz;Siedlung;Hof;2.090
Tegernbach;Siedlung;Freising;790
Tegernbach;Siedlung;Pfaffenhofen a.d. Ilm;920
Tegernheim;Siedlung;Regensburg;4.670
Tegernsee;Siedlung;Miesbach;3.580
Teisbach;Siedlung;Dingolfing-Landau;1.140
Teisendorf;Siedlung;Berchtesgadener Land;2.500
Teising;Siedlung;Altötting;1.810
Teisnach;Siedlung;Regen;1.550
Tengling;Siedlung;Traunstein;700
Tennenlohe;Siedlung;Erlangen;4.000
Tettau;Siedlung;Kronach;1.160
Tettenhausen;Siedlung;Traunstein;510
Tettenweis;Siedlung;Passau;840
Teublitz;Siedlung;Schwandorf;4.410
Teugn;Siedlung;Kelheim;1.580
Teunz;Siedlung;Schwandorf;980
Teuschnitz;Siedlung;Kronach;1.130
Thaining;Siedlung;Landsberg am Lech;890
Thalfingen;Siedlung;Neu-Ulm;3.650
Thalham;Siedlung;Freising;600
Thalhausen;Siedlung;Freising;580
Thalheim (Maria Thalheim);Siedlung;Erding;550
Thalhofen an der Gennach - Linden;Siedlung;Ostallgäu;1.020
Thalkirchdorf - Wiedemannsdorf;Siedlung;Oberallgäu;950
Thalmassing;Siedlung;Regensburg;2.030
Thalmässing;Siedlung;Roth;1.840
Thann;Siedlung;Coburg;1.220
Thannhausen;Siedlung;Günzburg;5.620
Thannhausen;Siedlung;Neumarkt i.d. OPf.;530
Thanning;Siedlung;Bad Tölz-Wolfratshausen;590
Thansau;Siedlung;Rosenheim;1.880
Theilheim;Siedlung;Würzburg;2.370
Theilheim;Siedlung;Schweinfurt;740
Theuern;Siedlung;Amberg-Sulzbach;980
Thierhaupten;Siedlung;Augsburg;3.110
Thiersheim;Siedlung;Wunsiedel i. Fichtelgebirge;1.330
Thierstein;Siedlung;Wunsiedel i. Fichtelgebirge;780
Thonberg;Siedlung;Kronach;630
Thulba;Siedlung;Bad Kissingen;1.060
Thundorf i. UFr.;Siedlung;Bad Kissingen;510
Thüngen;Siedlung;Main-Spessart;1.350
Thüngersheim;Siedlung;Würzburg;2.520
Thurmansbang;Siedlung;Freyung-Grafenau;800
Thurnau;Siedlung;Kulmbach;2.320
Thürnthenning;Siedlung;Dingolfing-Landau;520
Thyrnau;Siedlung;Passau;1.180
Tiefenbach;Siedlung;Landshut;1.280
Tiefenbach;Siedlung;Passau;2.210
Tiefenbach;Siedlung;Cham;830
Tiefenbach;Siedlung;Neu-Ulm;1.860
Tiefenthal;Siedlung;Main-Spessart;630
Tirschenreuth;Siedlung;Tirschenreuth;7.640
Titting;Siedlung;Eichstätt;670
Tittling;Siedlung;Passau;2.950
Tittmoning;Siedlung;Traunstein;2.310
Todtenweis;Siedlung;Aichach-Friedberg;1.250
Töging;Siedlung;Neumarkt i.d. OPf.;1.070
Töging a. Inn;Siedlung;Altötting;8.410
Töpen;Siedlung;Hof;760
Törwang;Siedlung;Rosenheim;660
Trabelsdorf;Siedlung;Bamberg;770
Train;Siedlung;Kelheim;870
Trappstadt;Siedlung;Rhön-Grabfeld;540
Traßlberg;Siedlung;Amberg-Sulzbach;1.340
Traubing;Siedlung;Starnberg;1.180
Trauchgau;Siedlung;Ostallgäu;940
Traunreut;Siedlung;Traunstein;13.700
Traunstein;Siedlung;Traunstein;15.800
Traunwalchen;Siedlung;Traunstein;1.770
Trausnitz;Siedlung;Schwandorf;560
Traustadt;Siedlung;Schweinfurt;520
Trautskirchen;Siedlung;Neustadt a.d. Aisch-Bad Windsheim;960
Trebgast;Siedlung;Kulmbach;1.230
Treffelstein;Siedlung;Cham;590
Trennfeld;Siedlung;Main-Spessart;950
Trennfurt;Siedlung;Miltenberg;2.100
Treuchtlingen;Siedlung;Weißenburg-Gunzenhausen;7.290
Trieb;Siedlung;Lichtenfels;570
Triftern;Siedlung;Rottal-Inn;2.000
Trisching;Siedlung;Schwandorf;610
Trogen;Siedlung;Hof;1.440
Troschenreuth;Siedlung;Bayreuth;670
Trossenfurt;Siedlung;Haßberge;990
Tröstau;Siedlung;Wunsiedel i. Fichtelgebirge;1.390
Trostberg;Siedlung;Traunstein;9.510
Truchtlaching;Siedlung;Traunstein;1.250
Trunkelsberg;Siedlung;Unterallgäu;1.710
Trunstadt;Siedlung;Bamberg;1.710
Tschirn;Siedlung;Kronach;560
Tuchenbach;Siedlung;Fürth;1.320
Tuntenhausen;Siedlung;Rosenheim;850
Türk;Siedlung;Berchtesgadener Land;730
Türkenfeld;Siedlung;Fürstenfeldbruck;3.090
Türkheim;Siedlung;Unterallgäu;5.510
Tussenhausen;Siedlung;Unterallgäu;1.130
Tüßling;Siedlung;Altötting;2.490
Tütschengereuth;Siedlung;Bamberg;710
Tutzing;Siedlung;Starnberg;7.090
Überacker;Siedlung;Fürstenfeldbruck;930
Übersee;Siedlung;Traunstein;4.010
Üchtelhausen;Siedlung;Schweinfurt;1.090
Uehlfeld;Siedlung;Neustadt a.d. Aisch-Bad Windsheim;1.860
Uengershausen;Siedlung;Würzburg;500
Uettingen;Siedlung;Würzburg;1.810
Uffenheim;Siedlung;Neustadt a.d. Aisch-Bad Windsheim;4.830
Uffing a. Staffelsee;Siedlung;Garmisch-Partenkirchen;2.420
Umpfenbach;Siedlung;Miltenberg;500
Ungerhausen;Siedlung;Unterallgäu;1.000
Unsleben;Siedlung;Rhön-Grabfeld;920
Unterafferbach;Siedlung;Aschaffenburg;950
Unteraltertheim;Siedlung;Würzburg;760
Unterammergau;Siedlung;Garmisch-Partenkirchen;1.440
Unterau;Siedlung;Altötting;740
Unterau;Siedlung;Berchtesgadener Land;540
Unterbachern;Siedlung;Dachau;930
Unterbechingen;Siedlung;Dillingen a.d. Donau;510
Unterbernbach;Siedlung;Aichach-Friedberg;720
Unterbiberg;Siedlung;München;3.820
Unterbrunn;Siedlung;Starnberg;840
Unterdarching;Siedlung;Miesbach;1.030
