Name;Status;Kreis;Einwohner
;;;Zensus
;;;09.05.11
Untergröningen;Siedlung;Ostalbkreis;1.170
Untergruppenbach;Siedlung;Heilbronn;4.090
Unterhaugstett;Siedlung;Calw;1.070
Unterhausen - Honau;Siedlung;Reutlingen;7.070
Unterheimbach;Siedlung;Hohenlohekreis;1.030
Unterheinriet;Siedlung;Heilbronn;1.710
Unterjesingen;Siedlung;Tübingen;2.460
Unterkirchberg;Siedlung;Alb-Donau-Kreis;2.610
Unterkirnach;Siedlung;Schwarzwald-Baar-Kreis;2.020
Unterlehen;Siedlung;Waldshut;1.010
Unterlengenhardt;Siedlung;Calw;740
Untermarchtal;Siedlung;Alb-Donau-Kreis;890
Untermettingen;Siedlung;Waldshut;610
Untermünkheim;Siedlung;Schwäbisch Hall;1.430
Untermutschelbach;Siedlung;Karlsruhe;1.290
Unteröwisheim;Siedlung;Karlsruhe;3.220
Unterprechtal;Siedlung;Emmendingen;980
Unterreichenbach;Siedlung;Calw;1.330
Unterriexingen;Siedlung;Ludwigsburg;2.320
Unterrot;Siedlung;Schwäbisch Hall;1.560
Unterschneidheim;Siedlung;Ostalbkreis;1.680
Unterschüpf;Siedlung;Main-Tauber-Kreis;800
Unterschwarzach;Siedlung;Ravensburg;610
Unterstadion;Siedlung;Alb-Donau-Kreis;750
Untersteinbach;Siedlung;Hohenlohekreis;1.240
Untersulmetingen;Siedlung;Biberach;1.820
Unteruhldingen;Siedlung;Bodenseekreis;1.670
Unterweiler;Siedlung;Ulm;1.310
Unterweissach;Siedlung;Rems-Murr-Kreis;4.030
Unterwittighausen;Siedlung;Main-Tauber-Kreis;1.260
Unterzeil;Siedlung;Ravensburg;580
Unzhurst;Siedlung;Rastatt;1.420
Upfingen;Siedlung;Reutlingen;920
Urbach;Siedlung;Rems-Murr-Kreis;8.560
Urloffen;Siedlung;Ortenaukreis;4.160
Urphar;Siedlung;Main-Tauber-Kreis;620
Ursenwang;Siedlung;Göppingen;1.760
Urspring;Siedlung;Alb-Donau-Kreis;810
Uttenhofen;Siedlung;Schwäbisch Hall;850
Uttenweiler;Siedlung;Biberach;1.980
Utzenfeld;Siedlung;Lörrach;610
Utzmemmingen;Siedlung;Ostalbkreis;1.020
Vaihingen an der Enz;Siedlung;Ludwigsburg;9.940
Vellberg;Siedlung;Schwäbisch Hall;1.860
Veringendorf;Siedlung;Sigmaringen;500
Veringenstadt;Siedlung;Sigmaringen;1.560
Verrenberg;Siedlung;Hohenlohekreis;720
Villingen (Villingen im Schwarzwald);Siedlung;Schwarzwald-Baar-Kreis;36.000
Villingendorf;Siedlung;Rottweil;3.230
Vilsingen;Siedlung;Sigmaringen;800
Vimbuch;Siedlung;Rastatt;2.700
Vögisheim;Siedlung;Breisgau-Hochschwarzwald;990
Vogt;Siedlung;Ravensburg;3.580
Vöhrenbach;Siedlung;Schwarzwald-Baar-Kreis;2.700
Vöhringen;Siedlung;Rottweil;3.270
Völkersbach;Siedlung;Karlsruhe;1.820
Volkertshausen;Siedlung;Konstanz;2.880
Vollmaringen;Siedlung;Calw;1.590
Vorderdorf;Siedlung;Breisgau-Hochschwarzwald;610
Vörstetten;Siedlung;Emmendingen;2.770
Wachbach;Siedlung;Main-Tauber-Kreis;1.160
Wachendorf;Siedlung;Tübingen;900
Wagenschwend;Siedlung;Neckar-Odenwald-Kreis;500
Wagenstadt;Siedlung;Emmendingen;990
Waghäusel;Siedlung;Karlsruhe;10.700
Wagshurst;Siedlung;Ortenaukreis;1.310
Wahlwies;Siedlung;Konstanz;2.050
Waiblingen;Siedlung;Rems-Murr-Kreis;38.900
Waibstadt;Siedlung;Rhein-Neckar-Kreis;4.260
Wain;Siedlung;Biberach;1.490
Walbertsweiler;Siedlung;Sigmaringen;590
Wald;Siedlung;Sigmaringen;850
Waldangelloch;Siedlung;Rhein-Neckar-Kreis;1.650
Waldau;Siedlung;Heilbronn;4.770
Waldbach;Siedlung;Hohenlohekreis;1.420
Waldbronn (Reichenbach - Busenbach);Siedlung;Karlsruhe;9.970
Waldbrücke;Siedlung;Karlsruhe;1.010
Waldburg;Siedlung;Ravensburg;1.960
Walddorf;Siedlung;Calw;1.540
Walddorf;Siedlung;Reutlingen;3.100
Waldenbuch;Siedlung;Böblingen;7.530
Waldenburg;Siedlung;Hohenlohekreis;2.040
Waldhausen;Siedlung;Ostalbkreis;2.550
Waldhausen;Siedlung;Ostalbkreis;1.780
Waldhausen;Siedlung;Neckar-Odenwald-Kreis;520
Waldhilsbach;Siedlung;Rhein-Neckar-Kreis;1.230
Waldkatzenbach;Siedlung;Neckar-Odenwald-Kreis;990
Waldkirch;Siedlung;Emmendingen;18.000
Waldmatt;Siedlung;Rastatt;510
Waldmössingen;Siedlung;Rottweil;1.980
Waldmühlbach;Siedlung;Neckar-Odenwald-Kreis;620
Waldprechtsweier;Siedlung;Karlsruhe;1.390
Waldrems;Siedlung;Rems-Murr-Kreis;2.730
Waldrennach;Siedlung;Enzkreis;710
Waldshut;Siedlung;Waldshut;9.650
Waldstadt;Siedlung;Neckar-Odenwald-Kreis;1.950
Waldstetten;Siedlung;Ostalbkreis;5.400
Waldstetten;Siedlung;Neckar-Odenwald-Kreis;530
Waldtann;Siedlung;Schwäbisch Hall;820
Waldwimmersbach;Siedlung;Rhein-Neckar-Kreis;1.230
Walheim;Siedlung;Ludwigsburg;3.000
Wallbach;Siedlung;Waldshut;1.420
Wallburg;Siedlung;Ortenaukreis;740
Walldorf;Siedlung;Rhein-Neckar-Kreis;13.900
Walldürn;Siedlung;Neckar-Odenwald-Kreis;7.910
Wallhausen;Siedlung;Schwäbisch Hall;2.160
Wallhausen;Siedlung;Konstanz;1.100
Waltershofen;Siedlung;Freiburg im Breisgau;2.250
Waltershofen;Siedlung;Ravensburg;820
Wangen;Siedlung;Göppingen;2.670
Wangen;Siedlung;Konstanz;1.060
Wangen;Siedlung;Alb-Donau-Kreis;550
Wangen im Allgäu;Siedlung;Ravensburg;17.000
Wankheim;Siedlung;Tübingen;970
Wannweil;Siedlung;Reutlingen;5.080
Warmbronn;Siedlung;Böblingen;4.200
Wart;Siedlung;Calw;960
Warthausen;Siedlung;Biberach;3.330
Wäschenbeuren;Siedlung;Göppingen;3.810
Wasenweiler;Siedlung;Breisgau-Hochschwarzwald;1.120
Watterdingen;Siedlung;Konstanz;870
Wehingen;Siedlung;Tuttlingen;3.440
Wehr;Siedlung;Waldshut;8.640
Weidach;Siedlung;Alb-Donau-Kreis;660
Weiden;Siedlung;Rottweil;860
Weidenstetten;Siedlung;Alb-Donau-Kreis;1.260
Weier;Siedlung;Ortenaukreis;1.500
Weigheim;Siedlung;Schwarzwald-Baar-Kreis;1.240
Weiher;Siedlung;Karlsruhe;3.540
Weikersheim;Siedlung;Main-Tauber-Kreis;4.040
Weil am Rhein;Siedlung;Lörrach;27.200
Weil der Stadt;Siedlung;Böblingen;8.320
Weildorf;Siedlung;Zollernalbkreis;680
Weildorf;Siedlung;Bodenseekreis;760
Weilen unter den Rinnen;Siedlung;Zollernalbkreis;610
Weiler;Siedlung;Göppingen;1.060
Weiler;Siedlung;Heilbronn;700
Weiler;Siedlung;Rhein-Neckar-Kreis;1.940
Weiler;Siedlung;Enzkreis;1.340
Weiler;Siedlung;Schwarzwald-Baar-Kreis;580
Weiler;Siedlung;Konstanz;610
Weiler;Siedlung;Tübingen;1.040
Weiler;Siedlung;Ravensburg;860
Weiler an der Zaber;Siedlung;Heilbronn;530
Weiler in den Bergen;Siedlung;Ostalbkreis;880
Weiler ob Helfenstein;Siedlung;Göppingen;590
Weilersbach;Siedlung;Schwarzwald-Baar-Kreis;1.280
Weiler zum Stein;Siedlung;Rems-Murr-Kreis;2.810
Weilheim;Siedlung;Waldshut;850
Weilheim;Siedlung;Tuttlingen;1.110
Weilheim;Siedlung;Tübingen;1.260
Weilheim;Siedlung;Zollernalbkreis;690
Weilheim an der Teck;Siedlung;Esslingen;6.880
Weil im Schönbuch;Siedlung;Böblingen;7.270
Weingarten;Siedlung;Ravensburg;22.500
Weingarten (Baden);Siedlung;Karlsruhe;8.740
Weinheim;Siedlung;Rhein-Neckar-Kreis;36.000
Weinsberg;Siedlung;Heilbronn;8.610
Weinstadt (Endersbach - Beutelsbach);Siedlung;Rems-Murr-Kreis;15.900
Weisenbach;Siedlung;Rastatt;2.410
Weissach;Siedlung;Böblingen;4.280
Weißbach;Siedlung;Hohenlohekreis;1.640
Weißenstein;Siedlung;Göppingen;990
Weisweil;Siedlung;Emmendingen;2.050
Weitenung;Siedlung;Rastatt;2.450
Weiterdingen;Siedlung;Konstanz;790
Weitingen;Siedlung;Freudenstadt;1.550
Weitmars;Siedlung;Ostalbkreis;990
Wellendingen;Siedlung;Rottweil;2.120
Wellendingen;Siedlung;Waldshut;520
Welschensteinach;Siedlung;Ortenaukreis;860
Welschingen;Siedlung;Konstanz;1.380
Welzheim;Siedlung;Rems-Murr-Kreis;9.340
Wendelsheim;Siedlung;Tübingen;1.560
Wendlingen am Neckar;Siedlung;Esslingen;15.300
Wenkheim;Siedlung;Main-Tauber-Kreis;660
Werbach;Siedlung;Main-Tauber-Kreis;1.250
Wernau (Neckar);Siedlung;Esslingen;11.700
Wertheim;Siedlung;Main-Tauber-Kreis;7.040
Wessingen;Siedlung;Zollernalbkreis;790
Westerheim;Siedlung;Alb-Donau-Kreis;2.830
Westernhausen;Siedlung;Hohenlohekreis;570
Westerstetten;Siedlung;Alb-Donau-Kreis;1.900
Westgartshausen;Siedlung;Schwäbisch Hall;710
Westhausen;Siedlung;Ostalbkreis;3.570
Westheim;Siedlung;Schwäbisch Hall;2.580
Wettelbrunn;Siedlung;Breisgau-Hochschwarzwald;650
Wiblingen;Siedlung;Ulm;15.200
Widdern;Siedlung;Heilbronn;1.370
Wiechs;Siedlung;Lörrach;1.860
Wiernsheim;Siedlung;Enzkreis;3.300
Wiesenbach;Siedlung;Rhein-Neckar-Kreis;2.930
Wiesenbach;Siedlung;Schwäbisch Hall;660
Wiesensteig;Siedlung;Göppingen;1.940
Wieslet;Siedlung;Lörrach;540
Wiesloch;Siedlung;Rhein-Neckar-Kreis;16.600
Wildberg;Siedlung;Calw;3.520
Wildenstein;Siedlung;Schwäbisch Hall;1.040
Wilferdingen - Singen;Siedlung;Enzkreis;8.590
Wilflingen;Siedlung;Rottweil;880
Wilhelmsdorf;Siedlung;Ravensburg;2.620
Wilhelmsfeld;Siedlung;Rhein-Neckar-Kreis;2.120
Willmandingen;Siedlung;Reutlingen;1.280
Willstätt;Siedlung;Ortenaukreis;4.620
Wimmental;Siedlung;Heilbronn;600
Wimsheim;Siedlung;Enzkreis;2.620
Winden;Siedlung;Rastatt;970
Winden im Elztal;Siedlung;Emmendingen;1.400
Windischenbach;Siedlung;Hohenlohekreis;1.110
Windschläg;Siedlung;Ortenaukreis;2.120
Winnenden;Siedlung;Rems-Murr-Kreis;17.700
Winterbach;Siedlung;Rems-Murr-Kreis;7.220
Winterlingen;Siedlung;Zollernalbkreis;3.840
Wintersdorf;Siedlung;Rastatt;1.910
Winterspüren;Siedlung;Konstanz;620
Winterstettenstadt;Siedlung;Biberach;640
Winzerhausen;Siedlung;Ludwigsburg;1.310
Winzingen;Siedlung;Göppingen;1.700
Wippingen;Siedlung;Alb-Donau-Kreis;1.070
Wißgoldingen;Siedlung;Ostalbkreis;1.360
Wittelbach;Siedlung;Ortenaukreis;610
Wittendorf;Siedlung;Freudenstadt;940
Wittenhofen;Siedlung;Bodenseekreis;510
Wittenweier;Siedlung;Ortenaukreis;610
Wittershausen;Siedlung;Rottweil;910
Wittlensweiler;Siedlung;Freudenstadt;1.850
Wittlingen;Siedlung;Lörrach;960
Wittlingen;Siedlung;Reutlingen;1.010
Wittnau;Siedlung;Breisgau-Hochschwarzwald;1.390
Wolfach;Siedlung;Ortenaukreis;4.290
Wolfartsweiler;Siedlung;Karlsruhe Stadt;3.190
Wolfegg;Siedlung;Ravensburg;1.520
Wolfenhausen;Siedlung;Tübingen;810
Wolfschlugen;Siedlung;Esslingen;6.150
Wollbach;Siedlung;Lörrach;810
Wolpertshausen;Siedlung;Schwäbisch Hall;1.140
Wolpertswende;Siedlung;Ravensburg;910
Wolterdingen;Siedlung;Schwarzwald-Baar-Kreis;1.640
Worndorf;Siedlung;Tuttlingen;570
Wöschbach;Siedlung;Karlsruhe;2.820
Wössingen;Siedlung;Karlsruhe;3.730
Würm;Siedlung;Pforzheim;2.840
Wurmberg;Siedlung;Enzkreis;2.160
Würmersheim;Siedlung;Rastatt;2.590
Wurmlingen;Siedlung;Tuttlingen;3.770
Wurmlingen;Siedlung;Tübingen;2.460
Würtingen - Bleichstetten;Siedlung;Reutlingen;2.350
Wustenriet;Siedlung;Ostalbkreis;910
Wüstenrot;Siedlung;Heilbronn;1.980
Wutöschingen;Siedlung;Waldshut;3.020
Wyhl am Kaiserstuhl;Siedlung;Emmendingen;3.580
Wyhlen;Siedlung;Lörrach;6.670
Yach;Siedlung;Emmendingen;560
Zaberfeld;Siedlung;Heilbronn;1.700
Zainingen;Siedlung;Reutlingen;1.200
Zaisenhausen;Siedlung;Karlsruhe;1.630
Zaisersweiher;Siedlung;Enzkreis;1.510
Zang;Siedlung;Heidenheim;1.360
Zarten;Siedlung;Breisgau-Hochschwarzwald;1.330
Zavelstein;Siedlung;Calw;1.160
Zell am Harmersbach;Siedlung;Ortenaukreis;6.560
Zell im Wiesental;Siedlung;Lörrach;4.600
Zell unter Aichelberg;Siedlung;Göppingen;2.860
Zepfenhan;Siedlung;Rottweil;500
Zeutern;Siedlung;Karlsruhe;2.520
Ziegelbach;Siedlung;Ravensburg;580
Zienken;Siedlung;Breisgau-Hochschwarzwald;910
Zillhausen;Siedlung;Zollernalbkreis;870
Zimmerbach;Siedlung;Ostalbkreis;590
Zimmerhof;Siedlung;Heilbronn;1.740
Zimmern;Siedlung;Ostalbkreis;660
Zimmern;Siedlung;Zollernalbkreis;560
Zimmern ob Rottweil;Siedlung;Rottweil;3.730
Zipplingen;Siedlung;Ostalbkreis;500
Zizenhausen;Siedlung;Konstanz;1.600
Zöbingen;Siedlung;Ostalbkreis;890
Zollenreute;Siedlung;Ravensburg;670
Zoznegg;Siedlung;Konstanz;760
Zunsweier;Siedlung;Ortenaukreis;2.900
Zusenhofen;Siedlung;Ortenaukreis;1.780
Zußdorf;Siedlung;Ravensburg;680
Züttlingen;Siedlung;Heilbronn;1.010
Zuzenhausen;Siedlung;Rhein-Neckar-Kreis;2.160
Zwerenberg;Siedlung;Calw;530
Zwiefalten;Siedlung;Reutlingen;1.220
Zwingenberg;Siedlung;Neckar-Odenwald-Kreis;600
