Name;Status;Kreis;Einwohner;Einwohner;Einwohner;Einwohner
;;;Schätzung;Schätzung;Zensus;Schätzung
;;;31.12.95;31.12.01;09.05.11;31.12.15
Ziethen;Gemeinde;Vorpommern-Greifswald;524;494;492;469
Zingst;Gemeinde;Vorpommern-Rügen;3.157;3.188;3.102;3.077
Zinnowitz;Gemeinde;Vorpommern-Greifswald;3.888;3.777;3.935;3.970
Zirchow;Gemeinde;Vorpommern-Greifswald;788;848;601;586
Zirkow;Gemeinde;Vorpommern-Rügen;702;743;651;665
Zirzow;Gemeinde;Mecklenburgische Seenplatte;336;371;329;313
Zislow;Gemeinde;Mecklenburgische Seenplatte;141;182;191;213
Zölkow;Gemeinde;Ludwigslust-Parchim;938;991;782;800
Zülow;Gemeinde;Ludwigslust-Parchim;145;168;160;151
Zurow;Gemeinde;Nordwestmecklenburg;1.358;1.370;1.341;1.357
Züsow;Gemeinde;Nordwestmecklenburg;415;396;310;289
Züssow;Gemeinde;Vorpommern-Greifswald;1.788;1.663;1.387;1.318
